frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
404,15.114,55.04,54.34,0.001,"(216, 433, 316, 528)"
405,15.149,54.95,54.26,0.002,"(216, 433, 316, 528)"
406,15.187,54.87,54.16,0.002,"(216, 433, 316, 528)"
407,15.220,55.03,54.33,0.004,"(216, 433, 316, 528)"
408,15.254,54.98,54.28,0.001,"(216, 433, 316, 528)"
409,15.287,54.91,54.21,0.002,"(216, 433, 316, 528)"
410,15.323,55.03,54.33,0.001,"(216, 433, 316, 528)"
411,15.358,54.95,54.26,0.000,"(216, 433, 316, 528)"
412,15.392,54.91,54.21,0.000,"(216, 433, 316, 528)"
413,15.426,55.05,54.36,0.001,"(216, 433, 316, 528)"
414,15.459,54.99,54.28,0.001,"(216, 433, 316, 528)"
415,15.493,54.93,54.23,0.001,"(216, 433, 316, 528)"
416,15.530,55.03,54.34,0.000,"(216, 433, 316, 528)"
