color_bbox_mean_r,color_bbox_mean_g,color_poly_mean_b,color_poly_std_b,hsv_bbox_mean_h,hsv_bbox_mean_s,hsv_poly_mean_h,hsv_poly_mean_s,hsv_poly_mean_v,color_bbox_entropy,color_poly_entropy,ir_cluster,level2_class
113.233,104.046,131.518,9.129,18.506,54.874,32.868,17.799,141.054,5.986,4.647,79.39,lard
113.294,103.951,131.4,8.984,18.29,54.791,32.907,17.674,140.865,5.979,4.617,79.36,lard
113.484,103.871,131.344,8.942,17.856,54.396,31.22,18.238,141.201,5.988,4.631,79.6,lard
113.343,103.958,131.122,9.125,18.302,55.043,32.208,18.52,141.097,5.991,4.596,79.39,lard
113.346,103.96,131.243,8.937,18.257,54.813,32.606,17.995,140.948,5.99,4.611,79.38,lard
113.372,103.869,131.058,8.705,17.965,54.326,31.485,18.704,141.232,5.98,4.599,79.59,lard
113.276,103.962,130.919,8.829,18.323,54.874,32.72,18.796,141.078,5.99,4.616,79.39,lard
113.305,103.994,131.09,8.92,18.36,54.985,31.879,18.693,141.197,5.993,4.633,79.38,lard
113.367,103.859,131.322,8.923,17.961,54.32,32.2,17.906,140.927,5.98,4.624,79.58,lard
113.304,103.939,131.439,9.017,18.336,55.037,33.536,17.309,140.736,5.983,4.614,79.38,lard
113.353,103.952,131.161,9.2,18.28,55.014,32.661,18.209,140.926,5.991,4.592,79.39,lard
113.318,103.861,131.25,8.983,18.009,54.342,32.749,18.013,140.954,5.981,4.641,79.57,lard
113.227,103.948,131.151,8.82,18.381,54.744,31.472,18.107,140.965,5.988,4.617,79.39,lard
113.257,103.967,131.419,9.03,18.389,54.758,33.367,17.318,140.69,5.981,4.593,79.41,lard
113.361,103.817,131.465,9.136,17.855,54.009,33.244,17.698,140.927,5.988,4.593,79.56,lard
113.229,103.914,131.248,8.954,18.314,54.871,33.158,17.855,140.865,5.984,4.618,79.4,lard
113.286,103.925,131.418,8.962,18.283,54.884,32.702,17.393,140.743,5.995,4.619,79.41,lard
113.325,103.827,131.353,9.104,17.906,54.15,33.365,17.611,140.725,5.992,4.623,79.54,lard
113.301,103.952,131.195,9.029,18.375,55.061,32.339,17.865,140.833,5.984,4.629,79.39,lard
113.326,103.971,131.419,9.027,18.324,54.895,33.749,17.849,140.916,5.985,4.588,79.42,lard
113.421,103.872,131.325,8.875,17.931,54.465,31.899,17.945,141.044,5.987,4.624,79.54,lard
113.286,103.923,131.269,8.938,18.259,54.683,32.563,17.672,140.776,5.982,4.602,79.41,lard
113.291,103.944,131.297,9.19,18.304,54.852,33.39,17.958,140.915,5.987,4.646,79.44,lard
113.289,103.856,131.445,9.061,17.998,54.095,32.073,17.826,140.985,5.984,4.592,79.51,lard
113.252,103.923,131.52,9.047,18.283,54.676,33.473,17.309,140.77,5.986,4.599,79.42,lard
113.291,104.013,131.168,9.023,18.406,54.916,32.957,18.168,140.956,5.991,4.61,79.44,lard
112.434,82.323,63.864,7.946,36.555,90.732,11.407,102.524,107.077,5.541,5.076,91.82,oil_lard
112.266,82.496,63.187,7.811,36.015,91.716,10.631,103.723,106.884,5.542,5.074,91.79,oil_lard
112.179,82.651,62.722,7.79,35.624,92.386,10.244,104.767,106.833,5.55,5.08,91.97,oil_lard
111.967,82.633,62.797,7.876,36.156,91.799,10.764,104.296,106.618,5.536,5.074,91.84,oil_lard
111.838,82.802,62.105,7.89,34.104,92.812,9.73,105.828,106.548,5.539,5.075,91.77,oil_lard
111.754,82.878,61.836,7.821,34.841,93.11,10.208,106.265,106.415,5.537,5.071,91.98,oil_lard
111.528,82.925,61.924,7.837,35.12,92.569,10.551,105.708,106.18,5.536,5.072,91.84,oil_lard
111.389,83.079,61.188,7.774,33.113,93.699,10.068,107.348,106.093,5.525,5.061,91.79,oil_lard
111.373,83.163,60.822,7.72,33.144,94.351,10.009,108.159,106.058,5.532,5.067,91.97,oil_lard
112.094,84.002,60.991,7.762,31.402,94.706,10.09,108.664,106.719,5.546,5.079,91.84,oil_lard
111.953,83.965,61.232,7.862,31.776,93.901,10.47,107.966,106.619,5.53,5.072,91.8,oil_lard
111.825,84.141,60.596,7.712,31.298,94.98,10.256,109.294,106.501,5.536,5.081,91.97,oil_lard
112.674,84.902,61.113,7.751,30.49,94.832,10.222,109.093,107.26,5.549,5.091,91.84,oil_lard
112.513,85.028,60.85,7.704,29.921,95.119,10.357,109.522,107.106,5.547,5.087,91.81,oil_lard
113.367,85.848,61.176,7.839,30.16,95.275,10.595,110.001,108.008,5.563,5.107,91.96,oil_lard
113.171,85.888,61.027,7.762,29.187,95.305,10.594,110.011,107.782,5.563,5.099,91.83,oil_lard
113.048,85.99,60.871,7.736,28.173,95.433,10.724,110.213,107.654,5.57,5.109,91.82,oil_lard
113.845,86.922,61.165,7.772,28.95,95.568,10.877,110.523,108.427,5.58,5.122,91.92,oil_lard
113.677,86.903,60.899,7.793,28.079,95.815,11.04,110.928,108.247,5.579,5.121,91.82,oil_lard
114.637,87.932,61.453,7.856,27.481,95.774,11.162,110.838,109.169,5.604,5.144,91.81,oil_lard
114.5,88.057,61.266,7.822,27.133,95.952,11.397,111.12,109.051,5.604,5.144,91.93,oil_lard
114.292,88.068,61.137,7.89,27.049,95.887,11.423,111.198,108.866,5.602,5.138,91.84,oil_lard
115.123,88.976,61.756,7.795,26.503,95.433,11.491,110.762,109.661,5.618,5.158,91.83,oil_lard
114.931,88.981,61.942,7.859,27.185,94.852,11.76,109.975,109.422,5.628,5.168,91.94,oil_lard
115.262,89.743,61.455,7.907,26.316,96.028,12.021,111.82,109.908,5.647,5.192,91.84,oil_lard
115.088,89.792,61.205,7.924,25.999,96.328,12.131,112.205,109.765,5.634,5.185,91.81,oil_lard
114.887,89.855,61.709,7.946,25.411,94.984,12.075,110.733,109.559,5.645,5.198,91.91,oil_lard
114.755,89.945,61.192,7.881,26.014,95.909,12.344,111.841,109.457,5.639,5.186,91.84,oil_lard
114.705,90.074,61.02,7.952,24.809,96.178,12.473,112.235,109.407,5.636,5.187,91.82,oil_lard
114.404,90.072,61.25,7.947,24.983,95.267,12.557,111.233,109.103,5.642,5.19,91.9,oil_lard
114.474,90.122,60.802,7.847,21.905,96.424,12.671,112.298,109.128,5.636,5.192,91.86,oil_lard
114.276,90.226,60.589,7.835,22.579,96.512,12.765,112.616,108.985,5.641,5.196,91.82,oil_lard
114.555,90.049,60.948,7.938,22.542,96.163,12.557,112.053,109.212,5.643,5.196,91.88,oil_lard
114.553,90.152,60.234,7.868,20.916,97.591,12.796,113.777,109.221,5.642,5.197,91.87,oil_lard
114.279,90.287,60.276,7.855,20.414,97.274,12.969,113.295,108.923,5.637,5.19,91.84,oil_lard
114.52,90.083,60.515,7.902,20.465,96.998,12.767,112.997,109.159,5.639,5.192,91.87,oil_lard
114.738,90.147,59.89,7.857,19.484,98.467,12.909,114.836,109.382,5.638,5.191,91.87,oil_lard
114.593,90.236,59.799,7.861,18.449,98.611,13.028,114.828,109.235,5.64,5.194,91.84,oil_lard
114.558,90.157,60.097,7.988,17.611,97.986,12.844,114.08,109.213,5.632,5.186,91.84,oil_lard
114.605,90.234,59.414,7.938,17.3,99.441,13.096,115.842,109.299,5.644,5.194,91.87,oil_lard
114.707,90.281,59.356,7.803,16.701,99.693,13.093,116.045,109.388,5.636,5.186,91.84,oil_lard
114.595,90.249,59.723,7.912,16.989,98.839,13.036,115.031,109.268,5.643,5.196,91.85,oil_lard
114.742,90.237,59.033,7.78,16.272,100.506,13.231,116.854,109.397,5.644,5.197,91.86,oil_lard
114.824,90.282,59.008,7.797,15.66,100.647,13.245,117.027,109.47,5.643,5.194,91.81,oil_lard
114.723,90.24,59.277,7.887,15.816,100.046,13.203,116.194,109.384,5.64,5.19,91.83,oil_lard
114.78,90.287,58.677,7.816,15.489,101.288,13.362,117.719,109.431,5.637,5.187,91.87,oil_lard
114.792,90.348,58.486,7.738,15.708,101.767,13.403,118.189,109.472,5.647,5.193,91.82,oil_lard
114.727,90.263,58.833,7.84,14.703,101.105,13.286,117.239,109.345,5.638,5.185,91.81,oil_lard
114.791,90.331,58.229,7.724,15.306,102.395,13.567,118.754,109.423,5.636,5.182,91.86,oil_lard
114.891,90.329,58.119,7.688,15.319,102.785,13.549,119.191,109.543,5.637,5.183,91.82,oil_lard
114.891,90.296,58.378,7.859,14.662,102.233,13.426,118.462,109.494,5.633,5.18,91.79,oil_lard
114.957,90.328,57.818,7.71,14.828,103.473,13.625,119.947,109.584,5.621,5.166,91.87,oil_lard
114.97,90.396,57.622,7.639,14.823,103.971,13.714,120.34,109.57,5.628,5.173,91.83,oil_lard
114.971,90.263,58.104,7.832,14.652,103.003,13.477,119.221,109.568,5.632,5.18,91.77,oil_lard
114.989,90.414,57.481,7.666,15.195,104.432,13.777,120.667,109.586,5.636,5.182,91.87,oil_lard
115.069,90.432,57.291,7.598,15.115,104.986,13.814,121.324,109.716,5.634,5.183,91.82,oil_lard
114.954,90.305,57.648,7.823,14.71,104.086,13.641,120.234,109.538,5.639,5.184,91.76,oil_lard
115.036,90.393,57.015,7.648,15.268,105.599,13.902,121.845,109.64,5.633,5.184,91.86,oil_lard
115.065,90.413,56.879,7.641,15.378,105.947,13.96,122.185,109.669,5.626,5.177,91.8,oil_lard
115.056,90.313,57.209,7.849,14.804,105.291,13.762,121.401,109.635,5.635,5.182,91.74,oil_lard
115.115,90.467,56.572,7.772,15.311,106.718,14.057,122.968,109.701,5.632,5.184,91.86,oil_lard
115.215,90.459,56.34,7.633,15.384,107.387,14.069,123.608,109.8,5.634,5.185,91.81,oil_lard
115.056,90.417,56.73,7.727,15.269,106.491,13.983,122.542,109.657,5.625,5.179,91.73,oil_lard
115.232,90.534,56.264,7.531,15.518,107.675,14.148,123.832,109.829,5.631,5.18,91.87,oil_lard
115.245,90.494,56.226,7.613,15.495,107.769,14.152,123.926,109.834,5.629,5.178,91.78,oil_lard
115.101,90.456,56.755,7.65,15.179,106.574,13.974,122.444,109.655,5.634,5.179,91.73,oil_lard
115.216,90.535,56.202,7.556,15.469,107.758,14.23,123.934,109.791,5.621,5.171,91.87,oil_lard
115.227,90.515,56.355,7.609,15.436,107.501,14.123,123.66,109.817,5.634,5.186,91.77,oil_lard
115.121,90.435,56.726,7.743,15.226,106.578,13.964,122.582,109.704,5.631,5.177,91.7,oil_lard
115.2,90.531,56.218,7.612,15.582,107.64,14.171,123.898,109.795,5.624,5.171,91.86,oil_lard
115.191,90.488,56.223,7.7,15.465,107.776,14.161,123.883,109.762,5.635,5.179,91.76,oil_lard
115.187,90.412,56.649,7.772,15.172,106.809,13.957,122.794,109.729,5.629,5.174,91.69,oil_lard
115.196,90.496,56.35,7.626,15.539,107.449,14.117,123.631,109.802,5.621,5.169,91.85,oil_lard
115.29,90.515,56.283,7.6,15.364,107.759,14.107,123.771,109.832,5.624,5.171,91.76,oil_lard
115.18,90.418,56.695,7.727,15.349,106.762,13.927,122.77,109.787,5.628,5.18,91.68,oil_lard
115.191,90.456,56.245,7.542,15.39,107.586,14.125,123.818,109.795,5.631,5.18,91.86,oil_lard
115.147,90.594,56.259,7.567,15.608,107.577,14.192,123.763,109.757,5.631,5.178,91.76,oil_lard
115.096,90.457,56.741,7.764,15.238,106.5,13.982,122.465,109.656,5.628,5.182,91.67,oil_lard
115.281,90.503,56.312,7.579,15.43,107.606,14.146,123.732,109.852,5.636,5.182,91.86,oil_lard
115.222,90.547,56.166,7.681,15.498,107.775,14.222,124.074,109.811,5.642,5.189,91.74,oil_lard
115.214,90.414,56.782,7.661,15.025,106.489,13.951,122.519,109.757,5.638,5.183,91.66,oil_lard
115.231,90.544,56.289,7.578,15.419,107.614,14.158,123.731,109.807,5.622,5.17,91.86,oil_lard
115.306,90.48,56.142,7.612,15.337,107.905,14.148,124.214,109.9,5.638,5.187,91.74,oil_lard
115.119,90.451,56.771,7.663,15.256,106.49,13.981,122.47,109.685,5.636,5.186,91.64,oil_lard
115.196,90.565,56.354,7.597,15.593,107.421,14.185,123.583,109.776,5.626,5.175,91.84,oil_lard
115.207,90.572,56.243,7.58,15.366,107.669,14.197,123.776,109.759,5.63,5.174,91.71,oil_lard
115.159,90.456,56.788,7.714,15.121,106.493,13.979,122.433,109.691,5.629,5.176,91.63,oil_lard
115.245,90.519,56.191,7.612,15.503,107.861,14.181,123.997,109.826,5.625,5.175,91.83,oil_lard
115.24,90.533,56.22,7.606,15.445,107.649,14.224,123.942,109.814,5.625,5.177,91.7,oil_lard
115.216,90.414,56.767,7.671,15.102,106.604,13.952,122.563,109.763,5.628,5.175,91.63,oil_lard
115.264,90.504,56.214,7.643,15.441,107.747,14.184,123.983,109.851,5.628,5.176,91.83,oil_lard
115.228,90.521,56.248,7.594,15.437,107.765,14.174,123.859,109.83,5.631,5.173,91.69,oil_lard
115.087,90.428,56.832,7.675,15.104,106.228,13.966,122.229,109.633,5.633,5.181,91.63,oil_lard
115.237,90.493,56.144,7.611,15.377,107.825,14.169,124.112,109.824,5.632,5.178,91.83,oil_lard
115.215,90.495,56.253,7.665,15.362,107.672,14.162,123.809,109.781,5.63,5.176,91.69,oil_lard
115.142,90.46,56.662,7.717,15.307,106.671,14.021,122.697,109.709,5.636,5.18,91.62,oil_lard
115.289,90.508,56.244,7.602,15.537,107.823,14.13,123.971,109.897,5.637,5.184,91.81,oil_lard
115.247,90.508,56.203,7.527,15.395,107.774,14.151,123.978,109.83,5.631,5.18,91.67,oil_lard
115.162,90.366,56.723,7.742,15.286,106.577,13.946,122.619,109.742,5.632,5.178,91.63,oil_lard
115.213,90.47,56.209,7.65,15.499,107.756,14.17,123.922,109.789,5.632,5.178,91.83,oil_lard
115.197,90.504,56.225,7.551,15.43,107.703,14.195,123.844,109.763,5.634,5.18,91.65,oil_lard
115.245,90.403,56.756,7.721,15.1,106.66,13.94,122.588,109.779,5.632,5.182,91.6,oil_lard
115.268,90.461,56.235,7.693,15.358,107.78,14.146,123.965,109.85,5.621,5.172,91.81,oil_lard
115.222,90.478,56.195,7.563,15.543,107.823,14.174,123.974,109.806,5.619,5.169,91.65,oil_lard
115.191,90.411,56.678,7.678,15.159,106.77,14.013,122.723,109.728,5.631,5.178,91.62,oil_lard
115.283,90.515,56.311,7.641,15.293,107.648,14.151,123.749,109.844,5.631,5.179,91.79,oil_lard
115.226,90.509,56.198,7.656,15.528,107.794,14.168,123.986,109.807,5.636,5.181,91.65,oil_lard
115.195,90.397,56.827,7.747,15.089,106.445,13.949,122.381,109.748,5.63,5.177,91.61,oil_lard
115.262,90.526,56.297,7.565,15.505,107.682,14.109,123.802,109.864,5.624,5.172,91.77,oil_lard
115.214,90.499,56.26,7.632,15.422,107.643,14.158,123.785,109.786,5.625,5.169,91.65,oil_lard
115.199,90.408,56.714,7.703,15.12,106.706,13.957,122.668,109.746,5.627,5.172,91.62,oil_lard
115.268,90.482,56.162,7.646,15.448,107.979,14.149,124.096,109.843,5.626,5.18,91.76,oil_lard
115.221,90.505,56.192,7.628,15.46,107.842,14.18,124.032,109.827,5.63,5.177,91.64,oil_lard
115.262,90.408,56.762,7.667,15.009,106.698,13.953,122.566,109.766,5.639,5.187,91.61,oil_lard
115.31,90.532,56.259,7.634,15.349,107.751,14.172,123.933,109.883,5.629,5.176,91.74,oil_lard
115.286,90.502,56.255,7.632,15.445,107.668,14.131,123.896,109.869,5.63,5.173,91.64,oil_lard
115.164,90.489,56.739,7.717,15.249,106.537,14.003,122.571,109.705,5.634,5.182,91.61,oil_lard
115.319,90.504,56.293,7.595,15.29,107.697,14.119,123.837,109.89,5.634,5.182,91.73,oil_lard
115.278,90.539,56.3,7.566,15.282,107.678,14.142,123.79,109.851,5.636,5.18,91.64,oil_lard
115.23,90.53,56.729,7.731,15.163,106.692,14.005,122.669,109.779,5.634,5.184,91.63,oil_lard
115.302,90.624,56.22,7.707,15.437,107.713,14.223,124.04,109.878,5.636,5.184,91.71,oil_lard
115.285,90.557,56.351,7.598,15.465,107.603,14.145,123.654,109.858,5.637,5.18,91.65,oil_lard
115.209,90.475,56.706,7.784,15.204,106.552,13.983,122.727,109.78,5.632,5.18,91.62,oil_lard
115.308,90.575,56.293,7.624,15.32,107.704,14.15,123.866,109.884,5.627,5.176,91.69,oil_lard
115.335,90.526,56.268,7.646,15.355,107.639,14.116,124.008,109.946,5.636,5.184,91.63,oil_lard
115.235,90.49,56.763,7.753,15.187,106.601,13.982,122.559,109.763,5.627,5.177,91.62,oil_lard
115.294,90.552,56.309,7.571,15.372,107.669,14.15,123.804,109.879,5.63,5.18,91.67,oil_lard
115.38,90.564,56.314,7.658,15.282,107.647,14.157,123.894,109.949,5.638,5.184,91.64,oil_lard
115.355,90.494,56.767,7.718,15.148,106.722,13.931,122.794,109.938,5.632,5.183,91.62,oil_lard
115.327,90.515,56.274,7.681,15.362,107.774,14.12,123.955,109.916,5.631,5.175,91.66,oil_lard
115.354,90.554,56.314,7.663,15.373,107.665,14.113,123.859,109.934,5.638,5.184,91.65,oil_lard
115.24,90.497,56.817,7.704,15.095,106.556,13.954,122.485,109.796,5.628,5.175,91.63,oil_lard
115.296,90.577,56.372,7.621,15.476,107.495,14.151,123.62,109.884,5.632,5.178,91.65,oil_lard
115.331,90.575,56.368,7.582,15.394,107.641,14.148,123.656,109.874,5.63,5.179,91.66,oil_lard
115.281,90.514,56.846,7.687,15.176,106.484,13.966,122.464,109.823,5.628,5.18,91.64,oil_lard
115.308,90.561,56.267,7.577,15.448,107.815,14.154,123.893,109.873,5.625,5.172,91.64,oil_lard
115.318,90.553,56.353,7.596,15.433,107.623,14.123,123.716,109.897,5.626,5.175,91.64,oil_lard
115.277,90.541,56.758,7.756,15.334,106.612,13.981,122.749,109.866,5.635,5.18,91.62,oil_lard
115.359,90.589,56.238,7.691,15.36,107.772,14.157,124.106,109.97,5.625,5.175,91.61,oil_lard
115.306,90.541,56.285,7.675,15.416,107.787,14.142,123.907,109.9,5.634,5.178,91.66,oil_lard
115.293,90.508,56.748,7.729,15.171,106.721,13.981,122.68,109.836,5.629,5.176,91.62,oil_lard
115.358,90.59,56.308,7.586,15.338,107.745,14.147,123.847,109.917,5.634,5.18,91.61,oil_lard
115.291,90.548,56.239,7.585,15.47,107.767,14.167,123.972,109.887,5.626,5.175,91.67,oil_lard
115.301,90.511,56.743,7.727,15.21,106.775,13.975,122.714,109.84,5.625,5.173,91.61,oil_lard
115.308,90.63,56.267,7.589,15.501,107.813,14.191,123.907,109.889,5.633,5.18,91.58,oil_lard
115.305,90.563,56.249,7.608,15.455,107.767,14.185,123.888,109.865,5.624,5.171,91.65,oil_lard
115.239,90.475,56.77,7.682,15.135,106.552,13.962,122.58,109.786,5.63,5.179,91.61,oil_lard
115.312,90.559,56.256,7.604,15.296,107.665,14.157,123.966,109.905,5.632,5.178,91.55,oil_lard
115.283,90.573,56.246,7.598,15.436,107.739,14.161,123.961,109.883,5.629,5.174,91.66,oil_lard
115.259,90.524,56.732,7.651,15.22,106.765,13.992,122.65,109.797,5.638,5.18,91.58,oil_lard
115.329,90.552,56.295,7.676,15.303,107.684,14.136,123.882,109.91,5.635,5.181,91.55,oil_lard
115.328,90.554,56.184,7.629,15.349,107.836,14.177,124.151,109.916,5.628,5.174,91.63,oil_lard
115.321,90.489,56.776,7.673,14.997,106.682,13.955,122.595,109.831,5.631,5.183,91.59,oil_lard
115.353,90.547,56.27,7.588,15.296,107.783,14.1,123.968,109.959,5.635,5.183,91.54,oil_lard
115.333,90.554,56.238,7.669,15.419,107.876,14.159,124.049,109.906,5.628,5.174,91.64,oil_lard
115.311,90.498,56.671,7.72,15.128,106.871,13.993,122.855,109.833,5.631,5.175,91.59,oil_lard
115.313,90.598,56.283,7.672,15.584,107.652,14.174,123.932,109.908,5.629,5.18,91.51,oil_lard
115.297,90.598,56.298,7.602,15.618,107.719,14.168,123.911,109.916,5.628,5.173,91.65,oil_lard
115.317,90.52,56.812,7.656,15.214,106.666,13.975,122.584,109.868,5.632,5.182,91.56,oil_lard
115.329,90.539,56.217,7.559,15.438,107.894,14.18,123.987,109.892,5.621,5.171,91.49,oil_lard
115.34,90.59,56.171,7.675,15.342,107.791,14.206,124.164,109.933,5.632,5.177,91.64,oil_lard
115.399,90.507,56.738,7.697,15.121,106.859,13.942,122.879,109.953,5.631,5.18,91.54,oil_lard
115.412,90.571,56.169,7.616,15.375,108.103,14.179,124.258,109.984,5.629,5.18,91.48,oil_lard
115.33,90.641,56.23,7.591,15.483,107.855,14.221,124.0,109.88,5.637,5.184,91.64,oil_lard
115.374,90.563,56.741,7.779,15.213,106.729,13.997,122.876,109.945,5.633,5.177,91.54,oil_lard
115.268,90.611,56.305,7.6,15.567,107.611,14.162,123.776,109.862,5.626,5.178,91.46,oil_lard
115.411,90.572,56.315,7.614,15.28,107.799,14.169,123.835,109.944,5.63,5.182,91.63,oil_lard
115.43,90.558,56.846,7.779,15.138,106.735,13.899,122.676,109.997,5.635,5.181,91.52,oil_lard
115.449,90.652,56.303,7.628,15.374,107.745,14.156,123.999,110.014,5.625,5.175,91.45,oil_lard
115.513,90.615,56.363,7.71,15.427,107.754,14.083,123.973,110.104,5.636,5.185,91.63,oil_lard
115.415,90.62,56.865,7.739,15.245,106.577,13.928,122.618,109.997,5.637,5.183,91.5,oil_lard
115.543,90.633,56.292,7.545,15.346,107.97,14.096,124.115,110.118,5.624,5.171,91.46,oil_lard
115.474,90.731,56.249,7.65,15.347,107.83,14.222,124.17,110.052,5.625,5.175,91.63,oil_lard
115.519,90.574,56.802,7.754,15.127,106.836,13.873,122.866,110.089,5.628,5.178,91.5,oil_lard
115.524,90.74,56.396,7.56,15.432,107.713,14.172,123.739,110.036,5.62,5.165,91.43,oil_lard
115.574,90.718,56.255,7.604,15.362,107.931,14.164,124.203,110.119,5.629,5.178,91.63,oil_lard
115.484,90.688,56.839,7.726,15.077,106.695,13.972,122.643,109.995,5.629,5.178,91.5,oil_lard
115.507,90.696,56.393,7.723,15.434,107.617,14.128,123.847,110.081,5.633,5.179,91.42,oil_lard
115.544,90.702,56.507,7.583,15.276,107.425,14.097,123.557,110.098,5.633,5.184,91.63,oil_lard
115.478,90.609,56.837,7.74,15.124,106.698,13.963,122.741,110.025,5.629,5.178,91.49,oil_lard
115.479,90.719,56.443,7.72,15.313,107.474,14.126,123.728,110.057,5.628,5.175,91.41,oil_lard
115.519,90.71,56.375,7.575,15.353,107.689,14.151,123.794,110.048,5.64,5.189,91.63,oil_lard
115.417,90.638,56.826,7.742,15.166,106.719,13.976,122.621,109.935,5.633,5.186,91.48,oil_lard
115.559,90.679,56.248,7.61,15.501,108.12,14.176,124.225,110.114,5.634,5.179,91.42,oil_lard
115.552,90.706,56.381,7.651,15.353,107.713,14.158,123.86,110.078,5.632,5.184,91.61,oil_lard
115.492,90.61,56.652,7.728,15.242,107.044,13.988,123.164,110.043,5.63,5.177,91.47,oil_lard
115.457,90.65,56.323,7.628,15.412,107.852,14.139,123.921,110.016,5.63,5.18,91.41,oil_lard
115.462,90.668,56.328,7.637,15.366,107.65,14.159,123.974,110.042,5.634,5.182,91.6,oil_lard
115.377,90.617,56.837,7.687,14.996,106.544,13.98,122.524,109.877,5.63,5.178,91.46,oil_lard
115.491,90.672,56.283,7.681,15.442,107.796,14.189,124.061,110.05,5.623,5.168,91.41,oil_lard
115.528,90.678,56.353,7.59,15.369,107.726,14.125,123.96,110.1,5.637,5.183,91.6,oil_lard
115.385,90.616,56.879,7.682,15.114,106.563,13.95,122.46,109.915,5.625,5.179,91.44,oil_lard
115.512,90.717,56.321,7.572,15.44,107.825,14.179,124.002,110.082,5.633,5.18,91.4,oil_lard
115.499,90.719,56.268,7.576,15.454,107.932,14.221,124.032,110.022,5.627,5.178,91.59,oil_lard
115.472,90.601,56.723,7.758,15.036,106.962,14.004,122.894,109.959,5.633,5.177,91.44,oil_lard
115.5,90.688,56.298,7.602,15.328,107.833,14.181,124.039,110.052,5.633,5.18,91.38,oil_lard
115.435,90.659,56.294,7.676,15.363,107.765,14.138,123.974,109.993,5.634,5.178,91.57,oil_lard
115.359,90.549,56.754,7.777,15.303,106.653,13.973,122.792,109.924,5.633,5.177,91.43,oil_lard
115.45,90.653,56.3,7.649,15.444,107.786,14.149,123.991,110.019,5.634,5.177,91.38,oil_lard
115.476,90.675,56.341,7.663,15.334,107.689,14.145,123.925,110.037,5.635,5.182,91.56,oil_lard
115.387,90.606,56.814,7.726,15.068,106.651,13.995,122.585,109.884,5.637,5.189,91.42,oil_lard
115.5,90.653,56.326,7.63,15.39,107.753,14.157,123.975,110.057,5.63,5.177,91.41,oil_lard
115.525,90.704,56.336,7.592,15.347,107.835,14.159,123.922,110.045,5.628,5.177,91.54,oil_lard
115.431,90.577,56.685,7.752,15.122,106.945,14.014,122.992,109.956,5.636,5.186,91.41,oil_lard
115.37,90.685,56.218,7.582,15.501,107.862,14.226,124.057,109.931,5.635,5.183,91.39,oil_lard
115.458,90.639,56.233,7.675,15.441,107.898,14.177,124.191,110.031,5.634,5.179,91.53,oil_lard
115.416,90.563,56.842,7.699,15.087,106.763,13.948,122.57,109.909,5.632,5.178,91.4,oil_lard
115.474,90.624,56.257,7.609,15.519,107.929,14.165,124.127,110.059,5.625,5.172,91.39,oil_lard
